director,country,release_year,rating,duration_value,date_added_year,date_added_month,date_added_day,date_added_weekday,date_added_is_weekend,type_TV Show,cast_svd_1,cast_svd_2,cast_svd_3,cast_svd_4,cast_svd_5,cast_svd_6,cast_svd_7,cast_svd_8,cast_svd_9,cast_svd_10,cast_svd_11,cast_svd_12,cast_svd_13,cast_svd_14,cast_svd_15,cast_svd_16,cast_svd_17,cast_svd_18,cast_svd_19,cast_svd_20,listed_in_svd_1,listed_in_svd_2,listed_in_svd_3,listed_in_svd_4,listed_in_svd_5,listed_in_svd_6,listed_in_svd_7,listed_in_svd_8,listed_in_svd_9,listed_in_svd_10,listed_in_svd_11,listed_in_svd_12,listed_in_svd_13,listed_in_svd_14,listed_in_svd_15,listed_in_svd_16,listed_in_svd_17,listed_in_svd_18,listed_in_svd_19,listed_in_svd_20,description_svd_1,description_svd_2,description_svd_3,description_svd_4,description_svd_5,description_svd_6,description_svd_7,description_svd_8,description_svd_9,description_svd_10,description_svd_11,description_svd_12,description_svd_13,description_svd_14,description_svd_15,description_svd_16,description_svd_17,description_svd_18,description_svd_19,description_svd_20
0.2990802770523447,0.414329510616555,0.6666666666666666,0.3645963438174179,-0.8365384615384616,1.0,0.3333333333333333,0.5789473684210527,0.5,0,1,0.999999999999987,-1.0495272445297245e-10,-4.791545510150347e-12,1.4420664137390717e-09,9.143426149780711e-10,1.1756224349684752e-09,8.528975526692187e-11,1.9679567015873165e-10,2.706488750694795e-09,1.5397892174769072e-09,7.178329186898105e-10,4.597419773589953e-10,2.5453538350224012e-09,-1.6809873124780836e-09,-1.1521990952375746e-09,2.5366192098973294e-09,2.809670748712291e-09,4.758863364434287e-09,-2.0640088907930135e-09,-2.821285749564397e-09,0.2908010601749415,0.6144371971391579,0.02621978357710594,-0.026949892239766186,-0.0389096153184762,7.923470955245636e-05,-0.028580365999467908,-0.06552994547076117,-0.19145417570216672,-0.12101298546867453,0.05631279189111735,0.08111634724021916,-0.12338861920539271,-0.03531053068188645,-0.19927186916815964,0.32995283665506864,-0.19132792498156673,0.16016819956440978,-0.015991649935954727,0.005465397490186475,0.24054362187855158,-0.08971551067797157,0.0071669603030177905,-0.15350516630295805,0.06636579428012207,-0.1326396260036229,0.02464867402090417,-0.06689193256558362,-0.05402878374624215,-0.038265809230043614,-0.0608590702719231,-0.02481280341041988,0.023241054525245115,0.10788501522408138,-0.1823887469434552,0.11595206990395707,-0.16605468025706624,-0.042749307524895405,0.09683755535366054,0.007540027366074446
0.0001135460429204,0.414329510616555,0.6666666666666666,0.3645963438174179,-0.8365384615384616,1.0,0.3333333333333333,0.5263157894736842,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36827707102211493,0.6682388210787338,0.01638249099797417,-0.004391586333702374,0.30627361551835325,0.09339670387227349,-0.0258752184333022,-0.08916126923765313,-0.1367855685518159,-0.10808536010444225,0.03238999553761249,0.03336648938769844,-0.04636360131736221,-0.07392457511802915,-0.0002857622465705402,-0.011798088497082913,-0.098541593688496,-0.001446310236473597,0.014754111050753475,-0.05088661151751664,0.34024881225522946,-0.1818382879746452,-0.05613331286863458,0.0740029654441392,0.022348743024313375,-0.11771446143335743,0.15141139628083902,0.11611580223060625,0.016510327366242722,0.2894860186998492,0.021639075139374433,-0.039709662944617995,0.07174318363600987,-0.014550980097362656,-0.11071004511211477,0.09620327113510438,-0.11207013062888782,0.15134161496851992,-0.08634006040573963,-0.23981202860549344
0.0001135460429204,0.0002270920858408,0.6666666666666666,0.3645963438174179,0.375,1.0,0.3333333333333333,0.5263157894736842,0.0,0,0,8.54004207135429e-11,0.057826790105967175,-0.0026385509601843434,-0.004286427492410103,-0.004567738404869727,-0.008869948731289773,0.04349950214871511,-0.0034094002151712557,0.010474328119526833,0.05460902273115267,-0.0011520330652546266,0.0020389604089450434,0.06336860498045918,-0.004802155307544166,-0.0251191234446979,-0.07565345633952622,0.057806009599968816,-0.0524026116170209,-0.004390411268711208,-0.006633259220109459,0.7693270510370012,-0.30973931330513704,-0.19367208882714054,-0.15714760205797168,-0.0623303928477818,-0.282499251163034,-0.04883205521871207,-0.24512861793841065,0.0968422955380175,-0.025625435892354047,-0.11591111924928013,0.08337702129702498,-0.15980845741673064,0.061173244302735685,-0.0005188368669484938,-0.010875883104897321,0.01757056872369432,-0.01159746462953357,-0.04078706614428839,-0.049140320197848815,0.3414663818721835,-0.09358893745014935,0.19495654154817038,-0.06882417761887093,-0.12596660725890915,-0.010823491179039649,0.1718221072030111,-0.14323273199467068,-0.05692011701510155,-0.12668019944431277,-0.0506840350402228,-0.15418618772204334,0.0891648698294184,0.17639835565812853,0.09542548019815714,0.07625444201196666,0.10634719116011755,0.4098944829560658,-0.00844324903992823,0.0967969073788737
0.0004541841716816,0.414329510616555,0.6666666666666666,0.0979902350403088,0.0288461538461538,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22444326746906895,-0.11044793386830341,0.525603160825443,0.7274929484230857,-0.056161835996675166,-0.08642536803445063,-0.03585843834254372,-0.13396306843959058,0.07042677197292666,-0.012977292953588647,0.06704026568734009,-0.042718691434508696,-0.03642203688408815,-0.03151296894851262,-0.01383021230153782,-0.0050565857072140015,-0.004780858757190944,-0.012234836899850242,-0.03299421534033152,-0.005699025023602769,0.33458058538924446,-0.12387504226506695,0.16775728994345335,-0.1111548730312091,-0.08407207527062764,-0.1327238571583299,0.007643484935181917,-0.14877403430978703,0.03612251261260375,-0.02010270736878466,0.13266844783396006,0.04916291543716327,0.04937553940208064,0.05814898579607046,-0.08334386061974455,0.13049622768693278,0.01127813777513079,-0.02162359900735389,0.08852214440367674,0.04973905892117414
0.2990802770523447,0.414329510616555,0.6666666666666666,0.3645963438174179,-0.8365384615384616,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,1,0.999999999999987,-1.0495272445297245e-10,-4.791545510150347e-12,1.4420664137390717e-09,9.143426149780711e-10,1.1756224349684752e-09,8.528975526692187e-11,1.9679567015873165e-10,2.706488750694795e-09,1.5397892174769072e-09,7.178329186898105e-10,4.597419773589953e-10,2.5453538350224012e-09,-1.6809873124780836e-09,-1.1521990952375746e-09,2.5366192098973294e-09,2.809670748712291e-09,4.758863364434287e-09,-2.0640088907930135e-09,-2.821285749564397e-09,0.23461713218159597,0.5977900899533422,0.031230066002427316,-0.008778146923802289,-0.03987776467119106,0.021363924355713212,-0.026071124340883788,-0.05379787539961066,-0.15811781818091736,-0.09770884444809372,0.040454518821525925,0.06545849691982819,-0.10078094883197594,-0.040395573921777256,-0.19949090137902561,0.3901657092994158,-0.18102869168267957,0.15942430742977512,0.000646441767013492,-0.021658033155643408,0.3801958149967088,0.25125563880362306,-0.011147319880119182,-0.14564588241421683,0.05934660722448974,0.13320674184392686,-0.08310453230242644,0.030685044202802582,0.3733983766246987,-0.07305750708853313,-0.07535664312805844,-0.033783846756247154,0.004475881893542673,0.034469628094733334,0.03312065577491015,0.1333520042519516,0.07719868872219937,0.03732662140052353,0.030170021494433787,-0.0841760526205255
0.2990802770523447,0.414329510616555,0.6666666666666666,0.3645963438174179,-0.8076923076923077,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,1,4.0133490357870186e-08,0.30997258077352946,-0.007162911388123272,-0.18932746425921046,-0.13119767242129016,0.4695778010074619,0.00863252917976703,0.002285340956635879,-0.16674156701548157,-0.10566748320070755,0.01314392415055575,-0.00623652667841001,-0.018413454617008454,-0.016653911242422756,0.014434047546875198,0.02798298534468553,0.07184412116703771,-0.03318094037958106,0.03769860519365385,0.024283529024543005,0.31556774328062137,0.3998610851066687,-0.010275636970292584,0.06380846296088,-0.03154634692547305,-0.002768131187232914,0.014821380739705726,0.1155643408939239,0.3078063924799875,0.0489869804520876,0.11466281372497492,-0.11192906102531686,0.1302560285261472,0.051522386801736875,0.17058025095152268,-0.09185997671958937,0.250133634184443,0.18642937913426974,-0.08452775894991237,-0.15481307245280346,0.3918326161187587,0.11960773728657295,0.02587944982324169,-0.0922308105811147,0.035472281445982565,0.1498495306519767,0.15431354066344014,-0.022284644275660386,-0.019631727936491143,0.1776646518782591,-0.17937413540087033,0.003534281354597931,0.4324495088838449,-0.34998032594388906,-0.006343147985188051,-0.1474314366072012,-0.08648711498380036,-0.0029276306328023805,0.09968675629365234,0.023881175222144245
0.0001135460429204,0.414329510616555,0.5,0.3645963438174179,-0.2019230769230769,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,0,0.999999999999987,-1.0495272445297245e-10,-4.791545510150347e-12,1.4420664137390717e-09,9.143426149780711e-10,1.1756224349684752e-09,8.528975526692187e-11,1.9679567015873165e-10,2.706488750694795e-09,1.5397892174769072e-09,7.178329186898105e-10,4.597419773589953e-10,2.5453538350224012e-09,-1.6809873124780836e-09,-1.1521990952375746e-09,2.5366192098973294e-09,2.809670748712291e-09,4.758863364434287e-09,-2.0640088907930135e-09,-2.821285749564397e-09,0.404027714398177,-0.1912835360150718,0.48994333909439314,-0.4435965932131902,-0.004936103097667899,-0.013687308206399407,-0.0076622667738431875,0.015588237156805485,-0.08710333030098351,0.034193580742875755,-0.036487708812630575,0.03578850764542379,-0.21600927774349676,0.024642396275084324,-0.08356792165168389,-0.11956557048889127,0.05958159088194014,0.03965116121476746,-0.037614957366720055,-0.06288945695436082,0.49588404059727353,-0.004520412997515592,0.022845739182797628,-0.17079955755805692,0.029242570317202857,-0.037358356282304106,0.0014294699534200825,0.18750149422178103,-0.07035058271586203,0.23712303071306887,-0.05574871444518401,-0.15226939591194288,-0.0008008886432482841,-0.014673132522417828,-0.10771614734221394,-0.11144200904148742,0.005739604512395496,-0.018208318766723942,-0.23839200684855258,-0.15469351128168707
0.2990802770523447,0.0124900647212444,0.5,0.3645963438174179,-0.8269230769230769,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,1,2.709553039988656e-08,0.08217865511542088,0.004826209533968692,-0.012066844794776103,0.0025919677234576698,-0.012314531195830317,0.06990650568777397,-0.0034516367399674416,0.02286032309743928,0.050943256707387946,0.010271771402686852,-0.0058236759035135794,0.09993648746086797,0.00246562525782211,0.037984162376581074,0.00549458177911415,0.06738213460888261,-0.020773230927590876,-0.04336440471850311,-0.052237665434521456,0.2974140068074294,0.6184195707149392,-0.004485114228092042,-0.015848312440396875,-0.05395241497658184,0.02802182038443525,-0.03206805179198778,-0.10704612547774331,-0.0629305109019543,-0.10913096809818032,0.030902680697372537,0.004093234759926413,0.005059876253584866,-0.009697618570741853,0.02649516109992249,-0.031273398741655856,-0.08406631518391491,0.059799761897909226,0.007521587780907385,-0.025984591355873523,0.4890707919280091,-0.23100073644264563,0.11447633461530513,0.20810730361598828,0.23067564148956182,0.07145540772334186,-0.24654532553517078,-0.07392643841618682,-0.11721113775848924,0.0436575261540583,0.1431750382859211,-0.17348057202751252,-0.03332481124547227,-0.00972531397865093,-0.13660088378596946,-0.0769940094179638,0.01463822176317496,-0.033267152131269705,-0.09026559683027065,0.020312164759442933
0.0001135460429204,0.414329510616555,0.6666666666666666,0.2452594527080731,0.0576923076923076,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,0,2.9703057340831104e-09,0.2925908002748454,-0.0033693158222051684,-0.13128016101283982,-0.09612552822448395,0.27583596360484586,0.020213112181846165,0.0026753243878723876,-0.06623975979750218,0.06859531038378958,-0.012314025391599967,-0.0037222911759849995,-0.03690466005231408,-0.11008285643380941,-0.06700699154797166,-0.020889262343723517,0.015023605213059833,-0.01307990095454015,0.13392541559259546,0.026539806092779474,0.08552422908526795,-0.03473475858135533,-0.07874414972246226,-0.038778510365801155,-0.06221943069965338,0.05883639469127273,-0.03132406908000176,-0.240588147802067,-0.1413948221799192,0.49519245027310954,0.4075020654041144,-0.2067870613752466,0.2885905435967083,-0.2275905528503146,-0.26597519418632737,-0.04715863739030504,-0.01658324425147247,-0.03995502575986848,0.07172745800938914,-0.020852100015022832,0.37157091980770507,0.008021029825193648,0.0609297776510733,-0.11137726460793188,0.02180874067279418,0.09353818299138399,0.06871355607952051,-0.23203819233897818,0.05506370971834561,0.14255594571173186,0.005349118153989016,0.13157534902463017,-0.05338708497821774,0.13396362571677453,0.16305128960754087,-0.11714722212515494,0.19581464683373567,0.23738921369153138,0.20504093937879722,-0.10413841987378658
0.2990802770523447,0.414329510616555,0.6666666666666666,0.3645963438174179,-0.8365384615384616,1.0,0.3333333333333333,0.4736842105263157,-0.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31401994820488655,0.5661677919166301,0.015305457267876254,-0.0028212936952233,0.26462002395672557,0.07735800117955867,-0.0188536807895962,-0.06652290275399282,-0.1169988563953894,-0.0859166841316322,0.02250372689315643,0.027549755260495454,-0.04026012897001574,-0.06407461049903403,0.009866721007257686,-0.04933108528658037,-0.07530919651306317,-0.07340975043424103,0.03360965944429556,-0.055983135007508206,0.3868007178947374,0.04923802748118547,0.03012525889292518,-0.10008987160347083,-0.08186174189631179,-0.2168867688118223,0.08699516844771901,-0.006851719767685302,-0.05013315885424918,-0.029327561893587487,0.18521368349635323,-0.11956506923115919,-0.12255376293005996,-0.09277416157696974,-0.005438906272022939,-0.20364816197036223,0.026553887257439172,0.13861369499918316,-0.010322023205929814,-0.2142750430548318
